# Number ot time steps:272 N. contractions:95 N. expansions:175
#   t    y(0)...   Estimated error=0.000890894
# hmin:0.001 hmax:0.0279721
2.69457 -0.276974 -0.651904 
2.71662 -0.28914 -0.450502 
2.74084 -0.297288 -0.221461 
2.7681 -0.299749 0.040879 
2.7927 -0.295829 0.27704 
2.81512 -0.287239 0.487875 
2.83592 -0.275112 0.676636 
2.85555 -0.260153 0.846328 
2.87428 -0.242853 0.998758 
2.89233 -0.223585 1.13509 
2.90983 -0.202644 1.2561 
2.92689 -0.18028 1.36228 
2.94362 -0.156709 1.45397 
2.96035 -0.131713 1.53255 
2.97659 -0.106287 1.59559 
2.99284 -0.0799478 1.64496 
3.00883 -0.053335 1.67978 
3.02483 -0.026277 1.70059 
3.04104 0.0013525 1.70719 
3.05729 0.0290526 1.69911 
3.07359 0.0565779 1.6763 
3.08997 0.083747 1.63876 
3.10648 0.110391 1.58645 
3.12317 0.136337 1.51929 
3.14012 0.161403 1.43712 
3.15738 0.185394 1.33973 
3.17506 0.208094 1.22677 
3.19325 0.229258 1.09773 
3.21211 0.2486 0.951801 
3.23183 0.26577 0.787761 
3.25271 0.280313 0.603589 
3.27523 0.291578 0.395855 
3.30014 0.298496 0.158815 
3.32812 0.299165 -0.110744 
3.35192 0.293811 -0.338242 
3.37385 0.284139 -0.542632 
3.39428 0.271162 -0.725807 
3.41363 0.255507 -0.890513 
3.43216 0.237625 -1.03834 
3.45004 0.217863 -1.17031 
3.46741 0.196502 -1.28712 
3.48437 0.173782 -1.38922 
3.50134 0.149437 -1.47845 
3.51772 0.124595 -1.55161 
3.53411 0.0986647 -1.61127 
3.55017 0.072404 -1.65613 
3.56623 0.0455341 -1.68707 
3.58248 0.0179704 -1.70393 
3.59874 -0.00977634 -1.7061 
3.61501 -0.0374583 -1.69353 
3.63134 -0.0648952 -1.66624 
3.64775 -0.091921 -1.62421 
3.66431 -0.118369 -1.56738 
3.68108 -0.144065 -1.49567 
3.69811 -0.168823 -1.4089 
3.71549 -0.192443 -1.30681 
3.73331 -0.2147 -1.18902 
3.75169 -0.235339 -1.05493 
3.77079 -0.254058 -0.903653 
3.79083 -0.27048 -0.733747 
3.81215 -0.284104 -0.542855 
3.8353 -0.294184 -0.326921 
3.86114 -0.299442 -0.0796239 
3.88739 -0.298207 0.173268 
3.91071 -0.29157 0.394981 
3.93218 -0.280944 0.593283 
3.9523 -0.267203 0.771332 
3.97141 -0.250916 0.931399 
3.98975 -0.232504 1.0749 
4.00748 -0.212292 1.20277 
4.02473 -0.190549 1.31562 
4.04161 -0.167504 1.41384 
4.05848 -0.14291 1.4991 
4.07481 -0.117844 1.5685 
4.09114 -0.0917554 1.62434 
4.10718 -0.0653578 1.66547 
4.12321 -0.0384121 1.69266 
4.13944 -0.010818 1.70571 
4.1557 0.0169174 1.70409 
4.17198 0.0445475 1.68773 
4.18832 0.0718915 1.65665 
4.20477 0.0987824 1.61081 
4.22138 0.125052 1.55017 
4.2382 0.150522 1.47461 
4.25532 0.175006 1.38393 
4.27281 0.198295 1.27785 
4.29076 0.22016 1.15593 
4.30931 0.240334 1.01753 
4.32862 0.258499 0.861623 
4.34895 0.274254 0.686597 
4.37068 0.287049 0.489744 
4.39444 0.296039 0.266407 
4.4211 0.299731 0.0102776 
4.44636 0.296915 -0.23264 
4.46916 0.289141 -0.448089 
4.49024 0.277648 -0.640867 
4.51007 0.263205 -0.814102 
4.52897 0.246338 -0.969781 
4.54713 0.227435 -1.10918 
4.56473 0.206806 -1.23312 
4.58188 0.184709 -1.34215 
4.59867 0.161364 -1.43665 
4.61546 0.136541 -1.51809 
4.63174 0.111271 -1.58387 
4.64802 0.0850397 -1.63602 
4.66404 0.0585202 -1.67356 
4.68005 0.0315113 -1.69712 
4.69627 0.00389778 -1.7065 
4.71252 -0.0238169 -1.7012 
4.72881 -0.0513867 -1.68118 
4.74517 -0.0786307 -1.64643 
4.76166 -0.105381 -1.59692 
4.77831 -0.131466 -1.53258 
4.79521 -0.156707 -1.45327 
4.81241 -0.180911 -1.35879 
4.83 -0.203866 -1.24882 
4.84809 -0.225334 -1.12288 
4.86681 -0.245038 -0.980233 
4.88635 -0.262643 -0.819756 
4.90699 -0.277718 -0.639611 
4.92916 -0.289659 -0.436702 
4.95355 -0.297504 -0.205749 
4.981 -0.299525 0.0584938 
5 -0.296676 0.240959 
